corpID	docID	sentNo	paragNo	aPos	ID	text	tokenFragment	start	tokenFragment	end	charSegment	start	charSegment	end	babelSynsetID	DBpediaURL	BabelNetURL	score	coherenceScore	globalScore	source
205	23728	1	3	0	4101869	3 RICH : Las Vegas Cogen , this is Rich .	1	1	2	5	bn:00067724n		http://babelnet.org/rdf/s00067724n	0.0	0.0	0.0	MCS
205	23728	1	3	0	4101869	3 RICH : Las Vegas Cogen , this is Rich .	3	3	9	11	bn:00270212n	http://dbpedia.org/resource/Launch_escape_system	http://babelnet.org/rdf/s00270212n	0.0	0.0	0.0	MCS
205	23728	1	3	0	4101869	3 RICH : Las Vegas Cogen , this is Rich .	5	5	19	23	bn:03636788n	http://dbpedia.org/resource/Cogeneration	http://babelnet.org/rdf/s03636788n	0.0	0.0	0.0	MCS
205	23728	1	3	0	4101869	3 RICH : Las Vegas Cogen , this is Rich .	9	9	35	38	bn:00067724n		http://babelnet.org/rdf/s00067724n	0.0	0.0	0.0	MCS
205	23728	1	4	0	4101870	4 BILL : Hey , Rich .	1	1	2	5	bn:00008375n	http://dbpedia.org/resource/Greenback_(money)	http://babelnet.org/rdf/s00008375n	1.0	1.0	0.5	BABELFY
205	23728	1	4	0	4101870	4 BILL : Hey , Rich .	5	5	15	18	bn:00067724n		http://babelnet.org/rdf/s00067724n	1.0	1.0	0.5	BABELFY
205	23728	2	4	0	4101871	This is Bill up at Enron .	2	2	8	11	bn:00010392n	http://dbpedia.org/resource/Bill_(law)	http://babelnet.org/rdf/s00010392n	0.0	0.0	0.0	MCS
205	23728	1	5	0	4101872	5 RICH : Bill .	1	1	2	5	bn:00067724n		http://babelnet.org/rdf/s00067724n	1.0	1.0	0.5	BABELFY
205	23728	1	5	0	4101872	5 RICH : Bill .	3	3	9	12	bn:00008375n	http://dbpedia.org/resource/Greenback_(money)	http://babelnet.org/rdf/s00008375n	1.0	1.0	0.5	BABELFY
205	23728	1	6	0	4101873	6 BILL : How you doin ' , man ?	1	1	2	5	bn:00010392n	http://dbpedia.org/resource/Bill_(law)	http://babelnet.org/rdf/s00010392n	0.0	0.0	0.0	MCS
205	23728	1	6	0	4101873	6 BILL : How you doin ' , man ?	7	7	26	28	bn:00090614v		http://babelnet.org/rdf/s00090614v	0.0	0.0	0.0	MCS
205	23728	1	7	0	4101874	7 RICH : Junior or Senior ?	1	1	2	5	bn:00067724n		http://babelnet.org/rdf/s00067724n	0.0	0.0	0.0	MCS
205	23728	1	7	0	4101874	7 RICH : Junior or Senior ?	3	3	9	14	bn:00048613n		http://babelnet.org/rdf/s00048613n	0.0	0.0	0.0	MCS
205	23728	1	7	0	4101874	7 RICH : Junior or Senior ?	5	5	19	24	bn:00070479n	http://dbpedia.org/resource/Senior_(education)	http://babelnet.org/rdf/s00070479n	0.0	0.0	0.0	MCS
205	23728	1	8	0	4101875	8 BILL : Ha-ha .	1	1	2	5	bn:00010392n	http://dbpedia.org/resource/Bill_(law)	http://babelnet.org/rdf/s00010392n	0.0	0.0	0.0	MCS
205	23728	1	8	0	4101875	8 BILL : Ha-ha .	3	3	9	13	bn:00042383n		http://babelnet.org/rdf/s00042383n	0.0	0.0	0.0	MCS
205	23728	1	9	0	4101877	9 RICH : The third !	1	1	2	5	bn:00067724n		http://babelnet.org/rdf/s00067724n	0.0	0.0	0.0	MCS
205	23728	2	9	0	4101878	What 's happenin ' Bill the Third .	3	3	19	22	bn:00010392n	http://dbpedia.org/resource/Bill_(law)	http://babelnet.org/rdf/s00010392n	0.0	0.0	0.0	MCS
205	23728	1	10	0	4101879	10 BILL : Not much , man , I 'm givin ' you a call , ah - we got some issues for tomorrow .	1	1	3	6	bn:00010392n	http://dbpedia.org/resource/Bill_(law)	http://babelnet.org/rdf/s00010392n	0.0	0.0	0.0	MCS
205	23728	1	10	0	4101879	10 BILL : Not much , man , I 'm givin ' you a call , ah - we got some issues for tomorrow .	6	6	21	23	bn:00001533n	http://dbpedia.org/resource/Man	http://babelnet.org/rdf/s00001533n	0.0	0.0	0.0	MCS
205	23728	1	10	0	4101879	10 BILL : Not much , man , I 'm givin ' you a call , ah - we got some issues for tomorrow .	13	13	46	49	bn:00014791n	http://dbpedia.org/resource/Telephone_call	http://babelnet.org/rdf/s00014791n	0.0	0.0	0.0	MCS
